,age,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,poutcome_other,poutcome_success,poutcome_unknown,contact_telephone,contact_unknown
197,50,0,173,0,1,5,2,98,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
198,43,0,400,1,0,5,2,256,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
199,61,0,1428,1,0,5,2,82,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
200,47,0,219,1,0,5,2,577,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
201,48,0,7,1,0,5,2,286,1,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
202,44,0,575,1,0,5,2,477,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
203,35,0,298,1,0,5,2,611,2,-1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
204,35,0,0,1,0,5,2,471,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
205,50,0,5699,1,0,5,2,381,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
206,41,0,176,1,1,5,2,42,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
207,41,0,517,1,0,5,2,251,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
208,39,0,257,1,0,5,2,408,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
209,42,0,56,1,0,5,2,215,1,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
210,38,0,-390,1,0,5,2,287,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
211,53,0,330,1,0,5,2,216,2,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
212,59,0,195,0,0,5,2,366,2,-1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
213,36,0,301,1,0,5,2,210,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
214,54,0,-41,1,0,5,2,288,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
215,40,0,483,1,0,5,2,168,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
216,47,0,28,0,0,5,2,338,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
217,53,0,13,0,0,5,2,410,3,-1,0,no,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
218,46,0,965,0,0,5,2,177,1,-1,0,no,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
219,39,0,378,1,1,5,2,127,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
220,40,0,219,1,0,5,2,357,1,-1,0,no,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
221,28,0,324,1,0,5,2,175,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
222,35,0,-69,1,0,5,2,300,1,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
223,55,0,0,0,1,5,2,136,1,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
224,43,0,205,1,0,5,2,1419,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
225,48,0,278,1,0,5,2,125,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
226,58,0,1065,1,0,5,2,213,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
227,33,0,34,1,0,5,2,27,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
228,36,0,1033,0,0,5,2,238,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
229,53,0,1467,1,0,5,2,124,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
230,47,0,-12,1,0,5,2,18,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
231,31,0,388,1,0,5,2,730,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
232,57,0,294,1,0,5,2,746,2,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
233,53,0,1827,0,0,5,2,121,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
234,55,0,627,1,0,5,2,247,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
235,45,0,25,1,0,5,2,40,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
236,53,0,315,1,0,5,2,181,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
237,37,0,0,1,0,5,2,79,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
238,44,0,66,1,0,5,2,206,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
239,49,0,-9,1,1,5,2,389,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
240,46,0,349,1,1,5,2,127,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
241,43,0,100,1,0,5,2,702,1,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
242,38,0,0,0,0,5,2,151,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
243,43,0,434,1,0,5,2,117,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
244,49,0,3237,1,0,5,2,232,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
245,42,0,275,0,0,5,2,408,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
246,22,0,0,1,0,5,2,179,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
247,40,0,207,1,0,5,2,39,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
248,39,0,483,1,0,5,2,282,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
249,51,0,2248,1,0,5,2,714,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
250,49,0,428,1,0,5,2,50,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
251,53,0,0,1,1,5,2,181,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
252,34,0,0,1,0,5,2,142,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
253,33,0,140,1,0,5,2,227,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
254,50,0,297,1,0,5,2,119,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
255,39,0,279,1,0,5,2,361,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
256,59,0,901,1,0,5,2,73,3,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
257,30,0,2573,1,0,5,2,67,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
258,36,0,143,1,1,5,2,350,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
259,40,0,475,1,0,5,2,332,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
260,53,0,70,1,0,5,2,611,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
261,34,0,318,1,0,5,2,113,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
262,37,0,275,1,0,5,2,132,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
263,42,0,742,1,0,5,2,58,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
264,41,0,236,1,0,5,2,151,1,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
265,30,0,25,1,0,5,2,89,2,-1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
266,37,0,600,1,0,5,2,152,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
267,39,0,-349,1,0,5,2,611,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
268,41,0,183,1,1,5,2,110,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
269,40,0,0,1,0,5,2,463,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
270,42,0,0,1,1,5,2,562,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
271,40,0,0,1,0,5,2,962,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
272,57,0,1078,1,0,5,2,10,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
273,56,0,155,0,0,5,2,118,3,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
274,37,0,190,1,0,5,2,92,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
275,59,0,319,1,0,5,2,143,3,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
276,39,0,-185,1,0,5,2,189,3,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
277,49,0,47,0,0,5,2,234,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
278,38,0,570,1,0,5,2,75,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
279,36,0,19,0,0,5,2,189,2,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
280,50,0,61,1,0,5,2,621,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
281,41,0,-62,1,1,5,2,55,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
282,54,0,258,0,0,5,2,310,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
283,58,0,76,1,0,5,2,156,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
284,30,0,0,1,0,5,2,5,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
285,33,0,352,1,0,5,2,225,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
286,47,0,368,1,0,5,2,125,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
287,50,0,339,1,0,5,2,2,3,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
288,32,0,1331,1,0,5,2,286,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
289,40,0,672,1,0,5,2,164,2,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
290,37,0,58,1,0,5,2,98,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
291,54,0,447,1,0,5,2,742,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
292,24,0,423,1,0,5,2,226,3,-1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
293,54,0,0,0,0,5,2,120,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
294,34,0,19,1,0,5,2,362,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
295,56,0,13,1,0,5,2,357,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
296,31,0,3,1,0,5,2,200,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
297,24,0,82,1,0,5,2,204,2,-1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
298,42,0,28,1,0,5,2,126,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
299,57,0,792,1,0,5,2,65,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
300,42,0,408,1,0,5,2,107,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
301,51,0,531,1,0,5,2,267,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
302,57,0,211,1,0,5,2,248,2,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
303,36,0,62,1,0,5,2,215,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
304,53,0,257,1,0,5,2,209,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
305,50,0,1234,1,0,5,2,205,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
306,54,0,313,1,0,5,2,83,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
307,55,0,89,1,0,5,2,106,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
308,44,0,129,1,1,5,2,189,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
309,43,0,0,1,0,5,2,105,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
310,56,0,353,1,0,5,2,106,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
311,54,0,851,1,0,5,2,108,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
312,55,0,96,1,1,5,2,311,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
313,37,0,398,1,1,5,2,214,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
314,33,0,193,0,0,5,2,132,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
315,46,0,-358,1,0,5,2,358,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
316,36,0,539,1,1,5,2,453,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
317,51,0,0,1,0,5,2,364,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
318,40,0,0,0,0,5,2,136,2,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
319,42,0,490,1,0,5,2,386,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
320,51,0,0,1,0,5,2,173,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
321,49,0,403,1,0,5,2,241,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
322,48,0,161,1,0,5,2,224,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
323,32,0,2558,0,0,5,2,148,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
324,31,0,98,1,0,5,2,196,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
325,55,0,115,0,0,5,2,111,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
326,40,0,436,1,0,5,2,231,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
327,47,0,831,1,0,5,2,316,3,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
328,57,0,206,1,0,5,2,216,3,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
329,41,0,290,1,0,5,2,240,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
330,48,0,1,0,0,5,2,669,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
331,42,0,57,1,0,5,2,425,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
332,30,0,-457,1,0,5,2,143,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
333,58,0,1387,1,0,5,2,174,5,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
334,45,0,24598,1,0,5,2,313,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
335,49,0,30,1,0,5,2,135,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
336,42,0,1022,1,0,5,2,146,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
337,53,0,56,1,1,5,2,152,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
338,51,1,-2,0,0,5,2,402,3,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
339,32,0,121,1,0,5,2,213,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
340,41,0,842,1,0,5,2,144,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
341,43,0,693,1,0,5,2,124,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
342,40,0,-333,1,0,5,2,183,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
343,50,0,1533,1,0,5,2,325,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
344,34,0,46,1,0,5,2,39,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
345,53,0,18,0,0,5,2,503,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
346,45,0,44,1,0,5,2,95,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
347,39,0,-100,1,0,5,2,680,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
348,44,0,510,1,0,5,2,421,4,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
349,55,0,685,1,0,5,2,174,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
350,46,0,187,1,0,5,2,113,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
351,45,0,66,1,0,5,2,808,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
352,34,0,560,1,0,5,2,198,3,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
353,36,0,0,1,0,5,2,195,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
354,59,0,27,0,0,5,2,347,3,-1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
355,31,0,12,1,0,5,2,208,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
356,44,0,34,1,0,5,2,404,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
357,33,0,1068,1,0,5,2,396,2,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
358,40,0,211,1,0,5,2,216,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
359,46,0,377,1,0,5,2,98,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
360,48,0,263,1,0,5,2,350,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
361,42,0,1263,1,0,6,2,114,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
362,27,0,8,1,0,6,2,88,3,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
363,48,0,126,1,1,6,2,379,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
364,59,0,230,1,0,6,2,190,3,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
365,46,0,841,1,0,6,2,158,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
366,38,0,308,1,0,6,2,102,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
367,43,0,1,1,0,6,2,306,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
368,38,0,86,1,0,6,2,218,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
369,23,0,157,1,0,6,2,54,1,-1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
370,34,0,22,1,0,6,2,344,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
371,38,0,46,1,1,6,2,195,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
372,37,0,1293,0,0,6,2,652,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
373,25,0,122,1,0,6,2,286,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
374,48,0,131,1,0,6,2,189,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
375,49,0,143,1,0,6,2,83,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
376,38,0,393,0,0,6,2,184,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
377,43,0,98,1,0,6,2,235,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
378,33,0,0,1,0,6,2,290,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
379,55,0,224,1,0,6,2,232,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
380,38,0,757,1,0,6,2,133,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
381,49,0,245,1,1,6,2,318,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
382,40,0,8486,0,0,6,2,260,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
383,43,0,350,0,0,6,2,437,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
384,38,0,20,1,0,6,2,402,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
385,58,0,1667,1,1,6,2,85,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
386,57,0,345,1,0,6,2,125,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
387,32,0,10,1,0,6,2,501,4,-1,0,no,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
388,56,0,830,1,1,6,2,1201,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
389,58,0,29,1,0,6,2,253,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
390,60,0,545,1,0,6,2,1030,1,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
391,37,0,8730,1,0,6,2,149,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
392,46,0,477,1,0,6,2,114,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
393,27,0,4,1,0,6,2,243,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
394,43,0,1205,1,0,6,2,769,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
395,32,0,0,1,1,6,2,135,3,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
